,timestamp,active_flights_count
1712,2020-05-28 06:57:58.095833,4373
1713,2020-05-28 06:58:14.070930,4377
1714,2020-05-28 06:58:30.379549,4387
1715,2020-05-28 06:58:46.065446,4374
1716,2020-05-28 06:59:02.050999,4374
1717,2020-05-28 06:59:18.062714,4375
1718,2020-05-28 06:59:34.060146,4369
1719,2020-05-28 06:59:50.083935,4375
1720,2020-05-28 07:00:06.075149,4372
1721,2020-05-28 07:00:22.054743,4377
1722,2020-05-28 07:00:38.083402,4372
1723,2020-05-28 07:00:54.524580,4376
1724,2020-05-28 07:01:10.092515,4372
1725,2020-05-28 07:01:26.069744,4375
1726,2020-05-28 07:01:42.072928,4375
1727,2020-05-28 07:01:58.084131,4378
1728,2020-05-28 07:02:14.054857,4380
1729,2020-05-28 07:02:30.121119,4385
1730,2020-05-28 07:02:46.104979,4388
1731,2020-05-28 07:03:02.069127,4394
1732,2020-05-28 07:03:18.076883,4390
1733,2020-05-28 07:03:34.069140,4387
1734,2020-05-28 07:03:50.086312,4388
1735,2020-05-28 07:04:06.068124,4405
1736,2020-05-28 07:04:22.058209,4404
1737,2020-05-28 07:04:38.063734,4408
1738,2020-05-28 07:04:54.058861,4407
1739,2020-05-28 07:05:10.072773,4408
1740,2020-05-28 07:05:26.538691,4408
1741,2020-05-28 07:05:42.078375,4411
1742,2020-05-28 07:05:58.084537,4402
1743,2020-05-28 07:06:14.090519,4417
1744,2020-05-28 07:06:30.094394,4422
1745,2020-05-28 07:06:46.076955,4434
1746,2020-05-28 07:07:02.066123,4432
1747,2020-05-28 07:07:18.082357,4431
1748,2020-05-28 07:07:34.076539,4432
1749,2020-05-28 07:07:50.085022,4440
1750,2020-05-28 07:08:06.072892,4446
1751,2020-05-28 07:08:22.099070,4447
1752,2020-05-28 07:08:38.088063,4453
1753,2020-05-28 07:08:54.080198,4456
1754,2020-05-28 07:09:10.108128,4444
1755,2020-05-28 07:09:26.082879,4463
1756,2020-05-28 07:09:42.088702,4465
1757,2020-05-28 07:09:58.111763,4463
1758,2020-05-28 07:10:14.061868,4460
1759,2020-05-28 07:10:30.091806,4473
1760,2020-05-28 07:10:46.065472,4471
1761,2020-05-28 07:11:02.472240,4473
1762,2020-05-28 07:11:18.047601,4476
1763,2020-05-28 07:11:34.540545,4481
1764,2020-05-28 07:11:50.080156,4478
1765,2020-05-28 07:12:06.085869,4480
1766,2020-05-28 07:12:22.096660,4545
1767,2020-05-28 07:12:38.064352,4555
1768,2020-05-28 07:12:54.106429,4560
1769,2020-05-28 07:13:10.075515,4564
1770,2020-05-28 07:13:26.622813,4567
1771,2020-05-28 07:13:42.082437,4569
1772,2020-05-28 07:13:58.100231,4577
1773,2020-05-28 07:14:14.089727,4569
1774,2020-05-28 07:14:30.073369,4564
1775,2020-05-28 07:14:46.103313,4567
1776,2020-05-28 07:15:02.067548,4558
1777,2020-05-28 07:15:18.138817,4544
1778,2020-05-28 07:15:34.101890,4551
1779,2020-05-28 07:15:50.089786,4551
1780,2020-05-28 07:16:06.101717,4545
1781,2020-05-28 07:16:22.102090,4539
1782,2020-05-28 07:16:38.095283,4543
1783,2020-05-28 07:16:54.096168,4543
1784,2020-05-28 07:17:10.062254,4535
1785,2020-05-28 07:17:26.102425,4535
1786,2020-05-28 07:17:42.095916,4541
1787,2020-05-28 07:17:58.079753,4532
1788,2020-05-28 07:18:14.065802,4528
1789,2020-05-28 07:18:30.098755,4471
1790,2020-05-28 07:18:46.573620,4471
1791,2020-05-28 07:19:02.079844,4478
1792,2020-05-28 07:19:18.093313,4471
1793,2020-05-28 07:19:34.116088,4475
1794,2020-05-28 07:19:50.083343,4464
1795,2020-05-28 07:20:06.099819,4465
1796,2020-05-28 07:20:22.335446,4468
1797,2020-05-28 07:20:38.081677,4473
1798,2020-05-28 07:20:54.490836,4476
1799,2020-05-28 07:21:10.063208,4481
1800,2020-05-28 07:21:26.075080,4482
1801,2020-05-28 07:21:42.094634,4474
1802,2020-05-28 07:21:58.092334,4473
1803,2020-05-28 07:22:14.113500,4468
1804,2020-05-28 07:22:30.104583,4468
1805,2020-05-28 07:22:46.481441,4469
1806,2020-05-28 07:23:02.364886,4481
1807,2020-05-28 07:23:18.085072,4479
1808,2020-05-28 07:23:34.301901,4486
1809,2020-05-28 07:23:50.117206,4461
1810,2020-05-28 07:24:06.079207,4454
1811,2020-05-28 07:24:22.129490,4456
1812,2020-05-28 07:24:38.078987,4454
1813,2020-05-28 07:24:54.083442,4448
1814,2020-05-28 07:25:10.105757,4450
1815,2020-05-28 07:25:26.110441,4446
1816,2020-05-28 07:25:42.083753,4445
1817,2020-05-28 07:25:58.110900,4448
1818,2020-05-28 07:26:14.154097,4449
1819,2020-05-28 07:26:30.098324,4442
1820,2020-05-28 07:26:46.098334,4438
1821,2020-05-28 07:27:02.127074,4447
1822,2020-05-28 07:27:18.089593,4430
1823,2020-05-28 07:27:34.074572,4430
1824,2020-05-28 07:27:50.075473,4433
1825,2020-05-28 07:28:06.112389,4425
1826,2020-05-28 07:28:22.095834,4425
1827,2020-05-28 07:28:38.091219,4421
1828,2020-05-28 07:28:54.088555,4413
1829,2020-05-28 07:29:10.064980,4416
1830,2020-05-28 07:29:26.111532,4402
1831,2020-05-28 07:29:42.119633,4407
1832,2020-05-28 07:29:58.088839,4403
1833,2020-05-28 07:30:14.095968,4401
1834,2020-05-28 07:30:30.096974,4407
1835,2020-05-28 07:30:46.119921,4410
1836,2020-05-28 07:31:02.086249,4403
1837,2020-05-28 07:31:18.076531,4402
1838,2020-05-28 07:31:34.104233,4402
1839,2020-05-28 07:31:50.089529,4400
1840,2020-05-28 07:32:06.082916,4403
1841,2020-05-28 07:32:22.092617,4403
1842,2020-05-28 07:32:38.092432,4396
1843,2020-05-28 07:32:54.093571,4415
1844,2020-05-28 07:33:10.121326,4409
1845,2020-05-28 07:33:26.098661,4412
1846,2020-05-28 07:33:42.102396,4405
1847,2020-05-28 07:33:58.083073,4412
1848,2020-05-28 07:34:14.085216,4410
1849,2020-05-28 07:34:30.079047,4419
1850,2020-05-28 07:34:46.109627,4412
1851,2020-05-28 07:35:02.088951,4405
1852,2020-05-28 07:35:18.318534,4411
1853,2020-05-28 07:35:34.090937,4416
1854,2020-05-28 07:35:50.085749,4414
1855,2020-05-28 07:36:06.114725,4413
1856,2020-05-28 07:36:22.186812,4413
1857,2020-05-28 07:36:38.110688,4408
1858,2020-05-28 07:36:54.114805,4401
1859,2020-05-28 07:37:10.094042,4401
1860,2020-05-28 07:37:26.119342,4401
1861,2020-05-28 07:37:42.107218,4400
1862,2020-05-28 07:37:58.075192,4403
1863,2020-05-28 07:38:14.121983,4403
1864,2020-05-28 07:38:30.108756,4402
1865,2020-05-28 07:38:46.106843,4391
1866,2020-05-28 07:39:02.078819,4394
1867,2020-05-28 07:39:18.104843,4391
1868,2020-05-28 07:39:34.088565,4396
1869,2020-05-28 07:39:50.094821,4401
1870,2020-05-28 07:40:06.070729,4399
1871,2020-05-28 07:40:22.108605,4400
1872,2020-05-28 07:40:38.124134,4398
1873,2020-05-28 07:40:54.120784,4390
1874,2020-05-28 07:41:10.071954,4396
1875,2020-05-28 07:41:26.543323,4394
1876,2020-05-28 07:41:42.087372,4404
1877,2020-05-28 07:41:58.089409,4401
1878,2020-05-28 07:42:14.106939,4403
1879,2020-05-28 07:42:30.601279,4410
1880,2020-05-28 07:42:46.071757,4406
1881,2020-05-28 07:43:02.111197,4411
1882,2020-05-28 07:43:18.095897,4405
1883,2020-05-28 07:43:34.102334,4414
1884,2020-05-28 07:43:50.119086,4417
1885,2020-05-28 07:44:06.104352,4413
1886,2020-05-28 07:44:22.377811,4415
1887,2020-05-28 07:44:38.093461,4412
1888,2020-05-28 07:44:54.105324,4416
1889,2020-05-28 07:45:10.111380,4415
1890,2020-05-28 07:45:26.090216,4418
1891,2020-05-28 07:45:42.085682,4410
1892,2020-05-28 07:45:58.082497,4405
1893,2020-05-28 07:46:14.114325,4402
1894,2020-05-28 07:46:30.094864,4400
1895,2020-05-28 07:46:46.094796,4395
1896,2020-05-28 07:47:02.130864,4382
1897,2020-05-28 07:47:18.110918,4375
1898,2020-05-28 07:47:34.099049,4370
1899,2020-05-28 07:47:50.107705,4377
1900,2020-05-28 07:48:06.098260,4379
1901,2020-05-28 07:48:22.131770,4379
1902,2020-05-28 07:48:38.135443,4375
1903,2020-05-28 07:48:54.108486,4369
1904,2020-05-28 07:49:10.099051,4368
1905,2020-05-28 07:49:26.097634,4367
1906,2020-05-28 07:49:42.105079,4381
1907,2020-05-28 07:49:58.102992,4375
1908,2020-05-28 07:50:14.112518,4371
1909,2020-05-28 07:50:30.109459,4363
1910,2020-05-28 07:50:46.111395,4359
1911,2020-05-28 07:51:02.110338,4356
1912,2020-05-28 07:51:18.086555,4354
1913,2020-05-28 07:51:34.115679,4360
1914,2020-05-28 07:51:50.126034,4365
1915,2020-05-28 07:52:06.112701,4370
1916,2020-05-28 07:52:22.088684,4361
1917,2020-05-28 07:52:38.137105,4357
1918,2020-05-28 07:52:54.105469,4351
1919,2020-05-28 07:53:10.106009,4350
1920,2020-05-28 07:53:26.118506,4341
1921,2020-05-28 07:53:42.106861,4342
1922,2020-05-28 07:53:58.078017,4336
1923,2020-05-28 07:54:14.098661,4345
1924,2020-05-28 07:54:30.097933,4342
1925,2020-05-28 07:54:46.096559,4343
1926,2020-05-28 07:55:02.093491,4341
1927,2020-05-28 07:55:18.127266,4340
1928,2020-05-28 07:55:34.117750,4344
1929,2020-05-28 07:55:50.104400,4346
1930,2020-05-28 07:56:06.099215,4347
1931,2020-05-28 07:56:22.098213,4343
1932,2020-05-28 07:56:38.097134,4342
1933,2020-05-28 07:56:54.106382,4345
1934,2020-05-28 07:57:10.124684,4359
1935,2020-05-28 07:57:26.605145,4350
1936,2020-05-28 07:57:42.115322,4356
1937,2020-05-28 07:57:58.091069,4356
1938,2020-05-28 07:58:14.115568,4351
1939,2020-05-28 07:58:30.117688,4350
1940,2020-05-28 07:58:46.112925,4355
1941,2020-05-28 07:59:02.102191,4351
1942,2020-05-28 07:59:18.123501,4349
1943,2020-05-28 07:59:34.113428,4335
1944,2020-05-28 07:59:50.460896,4335
1945,2020-05-28 08:00:06.097191,4338
1946,2020-05-28 08:00:22.132065,4337
1947,2020-05-28 08:00:38.124447,4350
1948,2020-05-28 08:00:54.105942,4345
1949,2020-05-28 08:01:10.083362,4347
1950,2020-05-28 08:01:26.104935,4339
1951,2020-05-28 08:01:42.122353,4348
1952,2020-05-28 08:01:58.094650,4339
1953,2020-05-28 08:02:14.109141,4339
1954,2020-05-28 08:02:30.100872,4349
1955,2020-05-28 08:02:46.113892,4352
1956,2020-05-28 08:03:02.133738,4355
1957,2020-05-28 08:03:18.108848,4346
1958,2020-05-28 08:03:34.165623,4338
1959,2020-05-28 08:03:50.122280,4331
1960,2020-05-28 08:04:06.098053,4328
1961,2020-05-28 08:04:22.154201,4337
1962,2020-05-28 08:04:38.092615,4344
1963,2020-05-28 08:04:54.118281,4336
1964,2020-05-28 08:05:10.107769,4331
1965,2020-05-28 08:05:26.112007,4324
1966,2020-05-28 08:05:42.130381,4326
1967,2020-05-28 08:05:58.102064,4325
1968,2020-05-28 08:06:14.097613,4329
1969,2020-05-28 08:06:30.122545,4333
1970,2020-05-28 08:06:46.413022,4330
1971,2020-05-28 08:07:02.124974,4331
1972,2020-05-28 08:07:18.129645,4347
1973,2020-05-28 08:07:34.091642,4344
1974,2020-05-28 08:07:50.098004,4334
1975,2020-05-28 08:08:06.095910,4338
1976,2020-05-28 08:08:22.117339,4344
1977,2020-05-28 08:08:38.165501,4350
1978,2020-05-28 08:08:54.305950,4349
1979,2020-05-28 08:09:10.096664,4352
1980,2020-05-28 08:09:26.344586,4349
1981,2020-05-28 08:09:42.120562,4354
1982,2020-05-28 08:09:58.121659,4359
1983,2020-05-28 08:10:14.103993,4357
1984,2020-05-28 08:10:30.156546,4360
1985,2020-05-28 08:10:46.114743,4358
1986,2020-05-28 08:11:02.127502,4355
1987,2020-05-28 08:11:18.099287,4355
1988,2020-05-28 08:11:34.128757,4355
1989,2020-05-28 08:11:50.137775,4359
1990,2020-05-28 08:12:06.110436,4366
1991,2020-05-28 08:12:22.142846,4375
1992,2020-05-28 08:12:38.117653,4382
1993,2020-05-28 08:12:54.137424,4382
1994,2020-05-28 08:13:10.123344,4377
1995,2020-05-28 08:13:26.142138,4382
1996,2020-05-28 08:13:42.142323,4383
1997,2020-05-28 08:13:58.104171,4386
1998,2020-05-28 08:14:14.126404,4384
1999,2020-05-28 08:14:30.129865,4384
2000,2020-05-28 08:14:46.131061,4377
2001,2020-05-28 08:15:02.152935,4379
2002,2020-05-28 08:15:18.118784,4379
2003,2020-05-28 08:15:34.127935,4388
2004,2020-05-28 08:15:50.116929,4380
2005,2020-05-28 08:16:06.102643,4358
2006,2020-05-28 08:16:22.120166,4354
2007,2020-05-28 08:16:38.111459,4354
2008,2020-05-28 08:16:54.119444,4371
2009,2020-05-28 08:17:10.127015,4374
2010,2020-05-28 08:17:26.159993,4375
2011,2020-05-28 08:17:42.128014,4375
2012,2020-05-28 08:17:58.117857,4380
2013,2020-05-28 08:18:14.112845,4374
2014,2020-05-28 08:18:30.124810,4378
2015,2020-05-28 08:18:46.168418,4380
2016,2020-05-28 08:19:02.120579,4376
2017,2020-05-28 08:19:18.132491,4380
2018,2020-05-28 08:19:34.110009,4368
2019,2020-05-28 08:19:50.125116,4361
2020,2020-05-28 08:20:06.125272,4361
2021,2020-05-28 08:20:22.140766,4363
2022,2020-05-28 08:20:38.127363,4359
2023,2020-05-28 08:20:54.130652,4367
2024,2020-05-28 08:21:10.095786,4359
2025,2020-05-28 08:21:26.141976,4358
2026,2020-05-28 08:21:42.121369,4362
2027,2020-05-28 08:21:58.139298,4361
2028,2020-05-28 08:22:14.122328,4363
2029,2020-05-28 08:22:30.137993,4370
2030,2020-05-28 08:22:46.102610,4370
2031,2020-05-28 08:23:02.132002,4370
2032,2020-05-28 08:23:18.120582,4372
2033,2020-05-28 08:23:34.133583,4376
2034,2020-05-28 08:23:50.148650,4376
2035,2020-05-28 08:24:06.148981,4366
2036,2020-05-28 08:24:22.129778,4371
2037,2020-05-28 08:24:38.106368,4363
2038,2020-05-28 08:24:54.112307,4373
2039,2020-05-28 08:25:10.103123,4368
2040,2020-05-28 08:25:26.164367,4373
2041,2020-05-28 08:25:42.131256,4373
2042,2020-05-28 08:25:58.110847,4364
2043,2020-05-28 08:26:14.141038,4368
2044,2020-05-28 08:26:30.127364,4381
2045,2020-05-28 08:26:46.104246,4384
2046,2020-05-28 08:27:02.142441,4387
2047,2020-05-28 08:27:18.144086,4383
2048,2020-05-28 08:27:34.116644,4378
2049,2020-05-28 08:27:50.147781,4383
2050,2020-05-28 08:28:06.139408,4370
2051,2020-05-28 08:28:22.128163,4365
2052,2020-05-28 08:28:38.121651,4362
2053,2020-05-28 08:28:54.156730,4367
2054,2020-05-28 08:29:10.102074,4371
2055,2020-05-28 08:29:26.139193,4376
2056,2020-05-28 08:29:42.119993,4367
2057,2020-05-28 08:29:58.122981,4361
2058,2020-05-28 08:30:14.107448,4364
2059,2020-05-28 08:30:30.115209,4368
2060,2020-05-28 08:30:46.128872,4363
2061,2020-05-28 08:31:02.130162,4362
2062,2020-05-28 08:31:18.153563,4361
2063,2020-05-28 08:31:34.107189,4368
2064,2020-05-28 08:31:50.153899,4365
2065,2020-05-28 08:32:06.126581,4354
2066,2020-05-28 08:32:22.113370,4358
2067,2020-05-28 08:32:38.123788,4358
2068,2020-05-28 08:32:54.139907,4359
2069,2020-05-28 08:33:10.125137,4370
2070,2020-05-28 08:33:26.127721,4359
2071,2020-05-28 08:33:42.115009,4365
2072,2020-05-28 08:33:58.124742,4368
2073,2020-05-28 08:34:14.135128,4362
2074,2020-05-28 08:34:30.132443,4365
2075,2020-05-28 08:34:46.139859,4364
2076,2020-05-28 08:35:02.120166,4366
2077,2020-05-28 08:35:18.141498,4360
2078,2020-05-28 08:35:34.106540,4361
2079,2020-05-28 08:35:50.138806,4355
2080,2020-05-28 08:36:06.115392,4360
2081,2020-05-28 08:36:22.146320,4357
2082,2020-05-28 08:36:38.134378,4358
2083,2020-05-28 08:36:54.152418,4354
2084,2020-05-28 08:37:10.111915,4357
2085,2020-05-28 08:37:26.133612,4356
2086,2020-05-28 08:37:42.121769,4350
2087,2020-05-28 08:37:58.109209,4355
2088,2020-05-28 08:38:14.116485,4346
2089,2020-05-28 08:38:30.174333,4353
2090,2020-05-28 08:38:46.418787,4356
2091,2020-05-28 08:39:02.149217,4358
2092,2020-05-28 08:39:18.124189,4366
2093,2020-05-28 08:39:34.120395,4363
2094,2020-05-28 08:39:50.189902,4377
2095,2020-05-28 08:40:06.366195,4383
2096,2020-05-28 08:40:22.143479,4377
2097,2020-05-28 08:40:38.124128,4367
2098,2020-05-28 08:40:54.206746,4367
2099,2020-05-28 08:41:10.138598,4365
2100,2020-05-28 08:41:26.450758,4359
2101,2020-05-28 08:41:42.185427,4354
2102,2020-05-28 08:41:58.146970,4343
2103,2020-05-28 08:42:14.150791,4352
2104,2020-05-28 08:42:30.223831,4350
2105,2020-05-28 08:42:46.119267,4355
2106,2020-05-28 08:43:02.158667,4350
2107,2020-05-28 08:43:18.150946,4365
2108,2020-05-28 08:43:34.125622,4368
2109,2020-05-28 08:43:50.445061,4368
2110,2020-05-28 08:44:06.148644,4368
2111,2020-05-28 08:44:22.138019,4369
2112,2020-05-28 08:44:38.130786,4377
2113,2020-05-28 08:44:54.161137,4375
2114,2020-05-28 08:45:10.128667,4376
2115,2020-05-28 08:45:26.135135,4380
2116,2020-05-28 08:45:42.129807,4380
2117,2020-05-28 08:45:58.110501,4386
2118,2020-05-28 08:46:14.126119,4384
2119,2020-05-28 08:46:30.161824,4379
2120,2020-05-28 08:46:46.116112,4379
2121,2020-05-28 08:47:02.138632,4371
2122,2020-05-28 08:47:18.126004,4362
2123,2020-05-28 08:47:34.122119,4370
2124,2020-05-28 08:47:50.147826,4375
2125,2020-05-28 08:48:06.150065,4367
2126,2020-05-28 08:48:22.162551,4360
2127,2020-05-28 08:48:38.145616,4354
2128,2020-05-28 08:48:54.153902,4352
2129,2020-05-28 08:49:10.147837,4354
2130,2020-05-28 08:49:26.183611,4353
2131,2020-05-28 08:49:42.140331,4349
2132,2020-05-28 08:49:58.115551,4348
2133,2020-05-28 08:50:14.134227,4347
2134,2020-05-28 08:50:30.134267,4370
2135,2020-05-28 08:50:46.159315,4365
2136,2020-05-28 08:51:02.136644,4363
2137,2020-05-28 08:51:18.151482,4365
2138,2020-05-28 08:51:34.110519,4373
2139,2020-05-28 08:51:50.134273,4370
2140,2020-05-28 08:52:06.115975,4374
2141,2020-05-28 08:52:22.192402,4378
2142,2020-05-28 08:52:38.148587,4385
2143,2020-05-28 08:52:54.156472,4385
2144,2020-05-28 08:53:10.120599,4371
2145,2020-05-28 08:53:26.192203,4368
2146,2020-05-28 08:53:42.141598,4362
2147,2020-05-28 08:53:58.559806,4362
2148,2020-05-28 08:54:14.181248,4345
2149,2020-05-28 08:54:30.168951,4343
2150,2020-05-28 08:54:46.123266,4341
2151,2020-05-28 08:55:02.127674,4336
2152,2020-05-28 08:55:18.148044,4336
2153,2020-05-28 08:55:34.123727,4344
2154,2020-05-28 08:55:50.139262,4340
2155,2020-05-28 08:56:06.127960,4341
2156,2020-05-28 08:56:22.108264,4351
2157,2020-05-28 08:56:38.135503,4349
2158,2020-05-28 08:56:54.136110,4346
2159,2020-05-28 08:57:10.365599,4335
2160,2020-05-28 08:57:26.129142,4343
2161,2020-05-28 08:57:42.135968,4345
2162,2020-05-28 08:57:58.116274,4343
2163,2020-05-28 08:58:14.131864,4352
2164,2020-05-28 08:58:30.137093,4362
2165,2020-05-28 08:58:46.469003,4369
2166,2020-05-28 08:59:02.192083,4371
2167,2020-05-28 08:59:18.169205,4370
2168,2020-05-28 08:59:34.856697,4374
2169,2020-05-28 08:59:50.151284,4384
2170,2020-05-28 09:00:06.154174,4378
2171,2020-05-28 09:00:22.174930,4384
2172,2020-05-28 09:00:38.126786,4387
2173,2020-05-28 09:00:54.141524,4386
2174,2020-05-28 09:01:10.173753,4389
2175,2020-05-28 09:01:26.157788,4379
2176,2020-05-28 09:01:42.173668,4368
2177,2020-05-28 09:01:58.117769,4373
2178,2020-05-28 09:02:14.132910,4371
2179,2020-05-28 09:03:20.640652,4367
2180,2020-05-28 09:03:36.570300,4367
2181,2020-05-28 09:03:52.573121,4371
2182,2020-05-28 09:04:08.571327,4380
2183,2020-05-28 09:04:24.662413,4390
2184,2020-05-28 09:04:40.612821,4392
2185,2020-05-28 09:04:56.634231,4388
2186,2020-05-28 09:05:12.631765,4381
2187,2020-05-28 09:05:28.696729,4374
2188,2020-05-28 09:05:44.671150,4378
2189,2020-05-28 09:06:00.655531,4382
2190,2020-05-28 09:06:16.667812,4381
2191,2020-05-28 09:06:32.659213,4389
2192,2020-05-28 09:06:57.185733,4384
2193,2020-05-28 09:07:29.161868,4379
2194,2020-05-28 09:08:01.147575,4400
2195,2020-05-28 09:08:33.385611,4403
2196,2020-05-28 09:09:05.441764,4393
2197,2020-05-28 09:09:37.447377,4385
2198,2020-05-28 09:10:09.411270,4387
2199,2020-05-28 09:10:41.591944,4383
2200,2020-05-28 09:11:13.423931,4386
2201,2020-05-28 09:11:45.412596,4381
2202,2020-05-28 09:12:17.457736,4388
2203,2020-05-28 09:12:49.398715,4393
2204,2020-05-28 09:13:21.403752,4383
2205,2020-05-28 09:13:53.407466,4387
2206,2020-05-28 09:14:25.457512,4392
2207,2020-05-28 09:14:57.462850,4387
2208,2020-05-28 09:15:29.443971,4351
2209,2020-05-28 09:16:01.442771,4357
2210,2020-05-28 09:16:33.492514,4348
2211,2020-05-28 09:17:05.420390,4355
2212,2020-05-28 09:17:37.462869,4345
2213,2020-05-28 09:18:09.432184,4334
2214,2020-05-28 09:18:41.706912,4341
2215,2020-05-28 09:19:13.427003,4354
2216,2020-05-28 09:19:46.442056,4356
2217,2020-05-28 09:20:17.458851,4361
2218,2020-05-28 09:20:49.439313,4361
2219,2020-05-28 09:21:21.453504,4354
2220,2020-05-28 09:21:53.435694,4365
2221,2020-05-28 09:22:25.443205,4368
2222,2020-05-28 09:22:57.421933,4367
2223,2020-05-28 09:23:29.438810,4380
2224,2020-05-28 09:24:01.413487,4399
2225,2020-05-28 09:24:33.473657,4402
2226,2020-05-28 09:25:05.393120,4407
2227,2020-05-28 09:25:37.516549,4402
2228,2020-05-28 09:26:09.414458,4404
2229,2020-05-28 09:26:41.738146,4394
2230,2020-05-28 09:27:13.658928,4391
2231,2020-05-28 09:27:45.431360,4392
2232,2020-05-28 09:28:17.425381,4405
2233,2020-05-28 09:28:49.403697,4405
2234,2020-05-28 09:29:21.453242,4396
2235,2020-05-28 09:29:53.495766,4394
2236,2020-05-28 09:30:25.466563,4376
2237,2020-05-28 09:30:57.481492,4389
2238,2020-05-28 09:31:29.439613,4370
2239,2020-05-28 09:32:01.448642,4369
2240,2020-05-28 09:32:33.440419,4381
2241,2020-05-28 09:33:05.448854,4374
2242,2020-05-28 09:33:37.444134,4373
2243,2020-05-28 09:34:09.413688,4389
2244,2020-05-28 09:34:43.353445,4383
2245,2020-05-28 09:35:15.139187,4389
2246,2020-05-28 09:35:47.185297,4403
2247,2020-05-28 09:36:19.132914,4407
2248,2020-05-28 09:36:51.412672,4406
2249,2020-05-28 09:37:23.693292,4407
2250,2020-05-28 09:37:55.690183,4406
2251,2020-05-28 09:38:27.879094,4417
2252,2020-05-28 09:38:59.704771,4413
2253,2020-05-28 09:39:31.713179,4418
2254,2020-05-28 09:40:03.754542,4428
2255,2020-05-28 09:40:35.691132,4433
2256,2020-05-28 09:41:07.693984,4442
2257,2020-05-28 09:41:39.739578,4448
2258,2020-05-28 09:42:11.747650,4448
2259,2020-05-28 09:42:43.720217,4455
2260,2020-05-28 09:43:15.727046,4461
2261,2020-05-28 09:43:47.746427,4464
2262,2020-05-28 09:44:19.705612,4468
2263,2020-05-28 09:44:51.681707,4472
2264,2020-05-28 09:45:24.156012,4480
2265,2020-05-28 09:45:55.759817,4479
2266,2020-05-28 09:46:28.475824,4484
2267,2020-05-28 09:46:59.740385,4484
2268,2020-05-28 09:47:31.758224,4485
2269,2020-05-28 09:48:03.711677,4470
2270,2020-05-28 09:48:35.751892,4483
2271,2020-05-28 09:49:07.701592,4486
2272,2020-05-28 09:49:39.740212,4488
2273,2020-05-28 09:50:11.753153,4490
2274,2020-05-28 09:50:43.752431,4486
2275,2020-05-28 09:51:15.755250,4492
2276,2020-05-28 09:51:47.766102,4491
2277,2020-05-28 09:52:19.758309,4496
2278,2020-05-28 09:52:52.146479,4510
2279,2020-05-28 09:53:23.765147,4507
2280,2020-05-28 09:53:55.725000,4512
2281,2020-05-28 09:54:27.732052,4524
2282,2020-05-28 09:54:59.726146,4530
2283,2020-05-28 09:55:31.728429,4536
2284,2020-05-28 09:56:03.764470,4533
2285,2020-05-28 09:56:35.752083,4547
2286,2020-05-28 09:57:07.797741,4536
2287,2020-05-28 09:57:39.782728,4525
2288,2020-05-28 09:58:11.729423,4524
2289,2020-05-28 09:58:43.752218,4512
2290,2020-05-28 09:59:15.765852,4513
2291,2020-05-28 09:59:47.749398,4505
2292,2020-05-28 10:00:19.803002,4521
2293,2020-05-28 10:00:51.779512,4530
2294,2020-05-28 10:01:23.785368,4533
2295,2020-05-28 10:01:55.784536,4529
2296,2020-05-28 10:02:27.760133,4549
2297,2020-05-28 10:02:59.965242,4543
2298,2020-05-28 10:03:31.776287,4545
2299,2020-05-28 10:04:03.771694,4546
2300,2020-05-28 10:04:35.810969,4543
2301,2020-05-28 10:05:07.772268,4546
2302,2020-05-28 10:05:39.734349,4542
2303,2020-05-28 10:06:11.747626,4561
2304,2020-05-28 10:06:43.758873,4558
2305,2020-05-28 10:07:15.788625,4552
2306,2020-05-28 10:07:47.794892,4577
2307,2020-05-28 10:08:19.776542,4584
2308,2020-05-28 10:08:51.737999,4591
2309,2020-05-28 10:09:24.020401,4589
2310,2020-05-28 10:09:55.770546,4591
2311,2020-05-28 10:10:27.761836,4609
2312,2020-05-28 10:10:59.785908,4613
2313,2020-05-28 10:11:31.767035,4624
2314,2020-05-28 10:12:03.785161,4628
2315,2020-05-28 10:12:35.769924,4636
2316,2020-05-28 10:13:07.995129,4626
2317,2020-05-28 10:13:39.777782,4623
2318,2020-05-28 10:14:11.764684,4635
2319,2020-05-28 10:14:43.752595,4639
2320,2020-05-28 10:15:15.801696,4654
2321,2020-05-28 10:15:47.800146,4661
2322,2020-05-28 10:16:19.801078,4676
2323,2020-05-28 10:16:51.778111,4686
2324,2020-05-28 10:17:23.777122,4696
2325,2020-05-28 10:17:55.844075,4707
2326,2020-05-28 10:18:27.825933,4713
2327,2020-05-28 10:18:59.769183,4707
2328,2020-05-28 10:19:31.762925,4724
2329,2020-05-28 10:20:03.789758,4709
2330,2020-05-28 10:20:36.377411,4724
2331,2020-05-28 10:21:07.776716,4736
2332,2020-05-28 10:21:39.793972,4740
2333,2020-05-28 10:22:11.871530,4761
2334,2020-05-28 10:22:43.838274,4758
2335,2020-05-28 10:23:15.829175,4756
2336,2020-05-28 10:23:47.837580,4770
2337,2020-05-28 10:24:19.844338,4766
2338,2020-05-28 10:24:51.799983,4772
2339,2020-05-28 10:25:23.816370,4762
2340,2020-05-28 10:25:55.866981,4769
2341,2020-05-28 10:26:27.831602,4764
2342,2020-05-28 10:26:59.832590,4758
2343,2020-05-28 10:27:31.814128,4777
2344,2020-05-28 10:28:03.808818,4780
2345,2020-05-28 10:28:35.852023,4781
2346,2020-05-28 10:29:07.849377,4798
